company1Label,p1Label,intermediateLabel,p2Label,company2Label,p1,p2,company1,company2
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Johnson & Johnson,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q333718
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Johnson & Johnson,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q333718
Boeing,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Netflix,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q907311
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Netflix,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q907311
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,ExxonMobil,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q156238
Boeing,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Visa Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q328840
Boeing,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Johnson & Johnson,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q333718
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P112,Netflix,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P112,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q907311
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Netflix,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q907311
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Visa Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q328840
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Oracle,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q19900
Boeing,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Q483551,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q483551
Boeing,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Oracle,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q19900
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Q483551,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q483551
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,JPMorgan Chase,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q192314
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,JPMorgan Chase,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q192314
Boeing,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Alphabet Inc.,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q20800404
Boeing,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,JPMorgan Chase,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q192314
Boeing,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,JPMorgan Chase,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q192314
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,"Tesla, Inc.",http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q478214
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Broadcom Corporation,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q555925
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Broadcom Corporation,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q555925
Boeing,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q380
Boeing,http://www.wikidata.org/prop/direct/P361,S&P 100,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q380
Boeing,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Amazon,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q3884
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Alphabet Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q20800404
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q380
Intel Corporation,http://www.wikidata.org/prop/direct/P361,S&P 100,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q380
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q380
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Apple Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q312
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Apple Inc.,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q312
Intel Corporation,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,Apple Inc.,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q312
Boeing,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Apple Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q312
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Apple Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q312
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Apple Inc.,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q312
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q2283
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P112,Microsoft,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P112,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q2283
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q2283
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Alphabet Inc.,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q20800404
Intel Corporation,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q380
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Nvidia,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q182477
Boeing,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Apple Inc.,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q312
Boeing,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,Apple Inc.,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q312
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Amazon,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q3884
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q2283
Intel Corporation,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q2283
Intel Corporation,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Microsoft,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q2283
Intel Corporation,http://www.wikidata.org/prop/direct/P355,Havok,http://www.wikidata.org/prop/direct/P127,Microsoft,http://www.wikidata.org/prop/direct/P355,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q2283
Intel Corporation,http://www.wikidata.org/prop/direct/P355,Havok,http://www.wikidata.org/prop/direct/P749,Microsoft,http://www.wikidata.org/prop/direct/P355,http://www.wikidata.org/prop/direct/P749,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q2283
Boeing,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Microsoft,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q2283
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Nvidia,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q182477
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Nvidia,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q182477
Intel Corporation,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Amazon,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q3884
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P112,Amazon,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P112,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q3884
Intel Corporation,http://www.wikidata.org/prop/direct/P463,Alliance for Open Media,http://www.wikidata.org/prop/direct/P527,Amazon,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q248,http://www.wikidata.org/entity/Q3884
Boeing,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q2283
Boeing,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q2283
Boeing,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Nvidia,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q66,http://www.wikidata.org/entity/Q182477
Apple Inc.,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Nike,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q312,http://www.wikidata.org/entity/Q483915
Apple Inc.,http://www.wikidata.org/prop/direct/P361,Nasdaq-100,http://www.wikidata.org/prop/direct/P527,Comcast,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q312,http://www.wikidata.org/entity/Q1113804
